Price,Street,Area,City,Type,Bedrooms,Bathrooms,Size(Sq. Ft.),Parking Space,Balcony or Terrace,Double Glazed Windows,Maintenance Staff,View,Pet Policy,Lobby in Building,Family or Bachelor,Rent Year
10000,Faydabad, Dakshin Khan, Dhaka,Apartment,2,2,815,No,Yes,Yes,No,South,No,No,Yes,2017
70000,Gulshan 2, Gulshan, Dhaka,Apartment,4,3,2400,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2018
22000,Block E, Lalmatia, Dhaka,Apartment,2,2,750,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2016
24000,Chowdhuripara, Khilgaon, Dhaka,Apartment,3,3,1100,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2017
25000,Block F, Bashundhara R/A, Dhaka,Apartment,3,4,1550,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2017
9000,Chowdhuripara, Khilgaon, Dhaka,Apartment,2,1,750,No,Yes,No,No,West,No,No,Yes,2018
10000,Block B, Banasree, Dhaka,Apartment,1,1,800,No,Yes,Yes,No,North,No,No,Yes,2017
21000,Shahjadpur, Badda, Dhaka,Apartment,3,2,1000,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2016
17500,Shahjadpur, Badda, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,No,West,No,No,Yes,2018
13000,Uttar Badda, Badda, Dhaka,Apartment,3,2,800,No,Yes,Yes,No,West,No,No,Yes,2017
10000,Section 1, Mirpur, Dhaka,Apartment,1,1,750,No,Yes,Yes,No,North,No,No,Yes,2017
25000,Ahmed Nagar, Mirpur, Dhaka,Apartment,3,3,1350,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2018
25000,Arjatpara Road, Tejgaon, Dhaka,Apartment,3,2,1100,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2016
15000,Sector 9, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,No,North,No,No,Yes,2018
6500,Nayatola, Maghbazar, Dhaka,Apartment,1,1,700,No,Yes,No,No,North,No,No,Yes,2018
8500,Nayatola, Maghbazar, Dhaka,Apartment,1,1,700,No,Yes,No,No,North,No,No,Yes,2017
14000,Block A, Banasree, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,No,West,No,No,Yes,2016
5500,Nayatola, Maghbazar, Dhaka,Room,1,1,600,No,No,No,No,North,No,No,Yes,2017
18000,Sector 9, Uttara, Dhaka,Apartment,3,2,950,Yes,Yes,Yes,No,South,No,No,Yes,2017
13500,Section 1, Mirpur, Dhaka,Apartment,2,2,1050,No,Yes,Yes,No,South,No,No,Yes,2016
12000,Section 1, Mirpur, Dhaka,Apartment,2,2,950,No,Yes,Yes,No,West,No,No,Yes,2018
19000,Section 6, Mirpur, Dhaka,Apartment,3,2,1200,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
13000,Uttar Badda, Badda, Dhaka,Apartment,3,2,800,No,Yes,Yes,No,South,No,No,Yes,2017
28000,Lake Circus Road, Kalabagan, Dhaka,Apartment,3,3,1420,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2017
40000,New Elephant Road, New Market, Dhaka,Apartment,3,3,1450,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2016
13000,Chowdhuripara, Khilgaon, Dhaka,Apartment,2,2,760,No,Yes,Yes,No,South,No,No,Yes,2016
18000,Sector 9, Uttara, Dhaka,Apartment,3,2,1000,Yes,Yes,Yes,No,North,No,No,Yes,2016
10000,Faydabad, Dakshin Khan, Dhaka,Apartment,2,1,800,No,Yes,Yes,No,South,No,No,Yes,2016
12000,Uttar Badda, Badda, Dhaka,Room,2,1,600,No,No,Yes,No,West,No,No,Yes,2017
17000,Block A, Banasree, Dhaka,Apartment,3,2,1100,Yes,Yes,Yes,No,South,No,No,Yes,2016
17000,Baitul Aman Housing Society, Adabor, Dhaka,Apartment,4,3,1450,Yes,Yes,Yes,No,North,No,No,Yes,2016
15000,East Kazipara, Mirpur, Dhaka,Apartment,3,3,1100,Yes,Yes,Yes,No,West,No,No,Yes,2016
11500,Section 1, Mirpur, Dhaka,Room,2,1,650,No,Yes,Yes,No,South,No,No,Yes,2016
12000,Ahmed Nagar, Mirpur, Dhaka,Apartment,3,2,1020,Yes,Yes,Yes,No,North,No,No,Yes,2016
12000,Shahjadpur, Badda, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,No,West,No,No,Yes,2017
15000,Shahjadpur, Badda, Dhaka,Apartment,2,2,700,Yes,Yes,Yes,No,West,No,No,Yes,2017
20000,Chowdhuripara, Khilgaon, Dhaka,Apartment,3,3,1050,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
9500,Section 12, Mirpur, Dhaka,Apartment,1,1,750,No,Yes,Yes,No,North,No,No,Yes,2016
16000,Shahjadpur, Badda, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,No,North,No,No,Yes,2017
16000,Arjatpara Road, Tejgaon, Dhaka,Room,2,1,600,Yes,No,Yes,No,West,No,No,Yes,2018
85000,Gulshan 1, Gulshan, Dhaka,Apartment,3,3,2700,Yes,Yes,Yes,Yes,South,Yes,Yes,Yes,2016
6500,West Nakhalpara, Tejgaon, Dhaka,Room,1,1,360,No,No,No,No,West,No,No,No,2018
18000,Sector 14, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,No,South,No,No,Yes,2017
110000,Gulshan 1, Gulshan, Dhaka,Apartment,3,3,2700,Yes,Yes,Yes,Yes,West,Yes,Yes,Yes,2016
8000,West Nakhalpara, Tejgaon, Dhaka,Room,1,1,360,No,No,No,No,North,No,No,No,2017
100000,Gulshan 1, Gulshan, Dhaka,Apartment,3,3,2420,Yes,Yes,Yes,Yes,South,Yes,Yes,Yes,2018
11000,Section 1, Mirpur, Dhaka,Room,2,1,650,No,Yes,Yes,No,South,No,No,Yes,2016
10000,East Kazipara, Mirpur, Dhaka,Apartment,2,2,800,No,Yes,Yes,No,South,No,No,Yes,2018
30000,Block F, Bashundhara R/A, Dhaka,Apartment,3,4,2200,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2017
32000,Block F, Bashundhara R/A, Dhaka,Apartment,3,4,2200,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2018
13300,East Kazipara, Mirpur, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,No,South,No,No,Yes,2018
14000,Section 7, Mirpur, Dhaka,Apartment,2,2,700,Yes,Yes,Yes,No,West,No,No,Yes,2016
13000,Chowdhuripara, Khilgaon, Dhaka,Apartment,1,2,850,Yes,Yes,Yes,No,West,No,No,Yes,2017
15000,Block F, Bashundhara R/A, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,No,West,No,No,Yes,2016
11500,Section 1, Mirpur, Dhaka,Room,2,1,650,No,Yes,Yes,No,South,No,No,Yes,2016
14000,Road 9, Adabor, Dhaka,Apartment,2,2,700,Yes,Yes,Yes,No,West,No,No,Yes,2018
21000,Nurer Chala, Badda, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2017
19500,Nurer Chala, Badda, Dhaka,Apartment,3,3,1220,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
20500,Nurer Chala, Badda, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2016
17000,Khilbari Tek, Badda, Dhaka,Apartment,3,2,1000,Yes,Yes,Yes,No,West,No,No,Yes,2018
11000,Ahmed Nagar, Mirpur, Dhaka,Apartment,2,2,802,No,Yes,Yes,No,South,No,No,Yes,2017
11000,Ahmed Nagar, Mirpur, Dhaka,Apartment,2,2,800,No,Yes,Yes,No,West,No,No,Yes,2017
78000,Block J, Baridhara, Dhaka,Apartment,4,5,2500,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2016
24000,Middle Badda, Badda, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2016
10500,Bibir Bagicha, Jatra Bari, Dhaka,Apartment,3,2,900,No,Yes,Yes,No,South,No,No,Yes,2016
28000,Nayatola, Maghbazar, Dhaka,Apartment,3,3,1150,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2017
13000,Sector 14, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,No,West,No,No,Yes,2018
17000,Road 9, Adabor, Dhaka,Apartment,3,2,1000,Yes,Yes,Yes,No,North,No,No,Yes,2017
27000,Nayatola, Maghbazar, Dhaka,Apartment,3,3,1250,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2016
16000,Sector 14, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,No,North,No,No,Yes,2016
11000,Middle Paikpara, Mirpur, Dhaka,Apartment,2,2,800,No,Yes,Yes,No,North,No,No,Yes,2017
16000,Block C, Banasree, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,No,West,No,No,Yes,2016
13000,Section 1, Mirpur, Dhaka,Room,2,2,650,Yes,Yes,Yes,No,North,No,No,Yes,2018
10000,Ahmed Nagar, Mirpur, Dhaka,Apartment,1,1,750,No,Yes,Yes,No,North,No,No,Yes,2018
21000,Baitul Aman Housing Society, Adabor, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2017
18000,Sector 14, Uttara, Dhaka,Apartment,3,3,1100,Yes,Yes,Yes,No,South,No,No,Yes,2018
6000,Ahmed Nagar, Mirpur, Dhaka,Room,2,1,525,No,Yes,No,No,South,No,No,No,2018
11000,Maghbazar, Maghbazar, Dhaka,Room,1,1,600,No,Yes,Yes,No,West,No,No,Yes,2017
16000,Maghbazar, Maghbazar, Dhaka,Apartment,2,1,900,Yes,Yes,Yes,No,South,No,No,Yes,2017
18000,Block C, Banasree, Dhaka,Apartment,3,2,1100,Yes,Yes,Yes,No,South,No,No,Yes,2017
22000,Abdul Latif Sardar Lane, Maghbazar, Dhaka,Apartment,3,3,1100,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2018
15000,South Mollartek, Dakshin Khan, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,No,West,No,No,Yes,2018
28000,Nayatola, Maghbazar, Dhaka,Apartment,3,4,1265,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2018
15000,Shahid Baki Road, Khilgaon, Dhaka,Apartment,2,1,750,Yes,Yes,Yes,No,North,No,No,Yes,2017
14000,Block E, Lalmatia, Dhaka,Room,2,1,650,Yes,Yes,Yes,No,South,No,No,Yes,2018
16000,Shahid Baki Road, Khilgaon, Dhaka,Apartment,2,2,750,Yes,Yes,Yes,No,West,No,No,Yes,2017
40000,Sector 4, Uttara, Dhaka,Apartment,3,4,2100,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2018
18000,Baitul Aman Housing Society, Adabor, Dhaka,Apartment,3,3,1315,Yes,Yes,Yes,No,North,No,No,Yes,2018
16000,Block E, Lalmatia, Dhaka,Apartment,2,2,750,Yes,Yes,Yes,No,West,No,No,Yes,2016
16000,Block E, Lalmatia, Dhaka,Room,2,1,650,Yes,Yes,Yes,No,North,No,No,Yes,2016
23000,Baitul Aman Housing Society, Adabor, Dhaka,Apartment,3,3,1500,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2017
13500,Bibir Bagicha, Jatra Bari, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,No,North,No,No,Yes,2017
20000,Block E, Lalmatia, Dhaka,Apartment,2,2,750,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
15000,East Kazipara, Mirpur, Dhaka,Apartment,3,3,1050,Yes,Yes,Yes,No,South,No,No,Yes,2017
11000,Block A, Banasree, Dhaka,Apartment,2,1,900,No,Yes,Yes,No,North,No,No,Yes,2016
11000,Block C, Khilgaon, Dhaka,Apartment,1,1,700,No,Yes,Yes,No,North,No,No,Yes,2017
12000,Section 12, Mirpur, Dhaka,Apartment,2,2,700,Yes,Yes,Yes,No,West,No,No,Yes,2016
15000,Sector 14, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,No,North,No,No,Yes,2018
30000,Sector 4, Uttara, Dhaka,Apartment,3,4,1760,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2016
15000,South Mollartek, Dakshin Khan, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,No,North,No,No,Yes,2016
12500,Section 1, Mirpur, Dhaka,Room,2,2,650,Yes,Yes,Yes,No,South,No,No,Yes,2016
15000,Gawair, Dakshin Khan, Dhaka,Apartment,3,3,1450,Yes,Yes,Yes,No,West,No,No,Yes,2017
13000,Gawair, Dakshin Khan, Dhaka,Apartment,3,3,1300,Yes,Yes,Yes,No,North,No,No,Yes,2018
16000,Middle Badda, Badda, Dhaka,Apartment,2,2,750,Yes,Yes,Yes,No,North,No,No,Yes,2017
120000,Gulshan 1, Gulshan, Dhaka,Apartment,3,3,2530,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2018
12500,Section 1, Mirpur, Dhaka,Room,2,2,650,Yes,Yes,Yes,No,West,No,No,Yes,2017
13000,Block C, Banasree, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,No,West,No,No,Yes,2016
30000,Sector 4, Uttara, Dhaka,Apartment,3,4,1700,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2016
11000,Bibir Bagicha, Jatra Bari, Dhaka,Apartment,2,2,900,No,Yes,Yes,No,South,No,No,Yes,2018
8000,Section 1, Mirpur, Dhaka,Room,1,1,600,No,Yes,No,No,South,No,No,Yes,2017
100000,Gulshan 1, Gulshan, Dhaka,Apartment,3,3,2425,Yes,Yes,Yes,Yes,South,Yes,Yes,Yes,2016
20000,Kosai Bari, Dakshin Khan, Dhaka,Apartment,3,3,1250,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
16000,Middle Badda, Badda, Dhaka,Apartment,3,2,700,Yes,Yes,Yes,No,South,No,No,Yes,2017
6000,Neoyazbag, Khilgaon, Dhaka,Room,1,1,400,No,No,No,No,West,No,No,No,2016
15000,Taltola Market Road, Khilgaon, Dhaka,Apartment,2,2,860,Yes,Yes,Yes,No,South,No,No,Yes,2016
20000,Khilbari Tek, Badda, Dhaka,Apartment,3,3,1130,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
22000,South Badda, Badda, Dhaka,Apartment,3,3,1100,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2017
13500,East Kazipara, Mirpur, Dhaka,Apartment,2,2,1000,Yes,Yes,Yes,No,West,No,No,Yes,2017
18000,Nayatola, Maghbazar, Dhaka,Apartment,2,2,850,Yes,Yes,Yes,No,West,No,No,Yes,2017
20000,South Badda, Badda, Dhaka,Apartment,3,2,1050,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
22000,Middle Badda, Badda, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2016
20000,Road 9, Adabor, Dhaka,Apartment,3,3,1500,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
8000,Section 12, Mirpur, Dhaka,Room,2,1,400,No,No,No,No,West,No,No,No,2018
13500,Sector 14, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,No,North,No,No,Yes,2016
12000,Block A, Banasree, Dhaka,Apartment,2,1,900,Yes,Yes,Yes,No,South,No,No,Yes,2017
9000,Bibir Bagicha, Jatra Bari, Dhaka,Apartment,2,2,800,No,Yes,No,No,West,No,No,Yes,2017
11000,Block B, Banasree, Dhaka,Apartment,2,1,900,No,Yes,Yes,No,South,No,No,Yes,2017
17000,Block E, Lalmatia, Dhaka,Apartment,2,2,700,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
18500,Baitul Aman Housing Society, Adabor, Dhaka,Apartment,4,3,1450,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
15500,Block C, Banasree, Dhaka,Apartment,2,2,1000,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
18000,Baitul Aman Housing Society, Adabor, Dhaka,Apartment,3,3,1450,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
11000,Section 1, Mirpur, Dhaka,Room,2,2,650,No,Yes,Yes,No,South,No,No,Yes,2018
12500,Section 1, Mirpur, Dhaka,Apartment,3,2,800,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
10000,Bibir Bagicha, Jatra Bari, Dhaka,Apartment,2,2,800,No,Yes,Yes,No,North,No,No,Yes,2018
18000,Block C, Banasree, Dhaka,Apartment,2,2,1000,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
11000,Chowdhuripara, Khilgaon, Dhaka,Apartment,2,1,802,No,Yes,Yes,No,North,No,No,Yes,2018
15000,Bibir Bagicha, Jatra Bari, Dhaka,Apartment,3,2,800,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
10000,Chowdhuripara, Khilgaon, Dhaka,Apartment,2,1,800,No,Yes,Yes,No,West,No,No,Yes,2017
110000,Gulshan 1, Gulshan, Dhaka,Apartment,3,3,2420,Yes,Yes,Yes,Yes,South,Yes,Yes,Yes,2018
9500,Bibir Bagicha, Jatra Bari, Dhaka,Apartment,2,2,700,No,Yes,Yes,No,South,No,No,Yes,2016
14000,Bibir Bagicha, Jatra Bari, Dhaka,Apartment,3,2,800,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
9500,Section 1, Mirpur, Dhaka,Room,2,1,600,No,Yes,Yes,No,West,No,No,Yes,2017
8000,Bibir Bagicha, Jatra Bari, Dhaka,Apartment,2,1,700,No,Yes,No,No,South,No,No,Yes,2016
8500,Bibir Bagicha, Jatra Bari, Dhaka,Apartment,2,1,700,No,Yes,No,No,West,No,No,Yes,2017
20000,Ahmed Nagar, Mirpur, Dhaka,Apartment,3,3,1500,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
40000,Sector 4, Uttara, Dhaka,Apartment,3,4,2100,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2017
18000,Middle Badda, Badda, Dhaka,Apartment,3,3,1400,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
14000,Middle Paikpara, Mirpur, Dhaka,Apartment,2,2,1050,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
40000,Sector 4, Uttara, Dhaka,Apartment,3,4,2100,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2016
22000,Baitul Aman Housing Society, Adabor, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2018
13000,East Nakhalpara, Tejgaon, Dhaka,Room,2,2,650,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
25000,Sector 4, Uttara, Dhaka,Apartment,3,4,1500,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2016
77000,Block J, Baridhara, Dhaka,Apartment,4,5,2500,Yes,Yes,Yes,Yes,West,Yes,Yes,Yes,2018
12500,Section 1, Mirpur, Dhaka,Room,2,1,650,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
17500,Baitul Aman Housing Society, Adabor, Dhaka,Apartment,4,3,1450,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
110000,Gulshan 2, Gulshan, Dhaka,Apartment,3,3,2350,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2018
11000,Road 10, Adabor, Dhaka,Apartment,2,2,700,No,Yes,Yes,No,West,No,No,Yes,2017
20000,Kosai Bari, Dakshin Khan, Dhaka,Apartment,3,3,1132,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
12000,Block A, Banasree, Dhaka,Apartment,2,1,900,Yes,Yes,Yes,No,North,No,No,Yes,2016
25000,East Kazipara, Mirpur, Dhaka,Apartment,3,3,1150,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2018
30000,Block C, Khilgaon, Dhaka,Apartment,4,3,1250,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2018
85000,Gulshan 1, Gulshan, Dhaka,Apartment,3,3,2700,Yes,Yes,Yes,Yes,West,Yes,Yes,Yes,2018
9000,Section 1, Mirpur, Dhaka,Room,2,2,650,No,Yes,No,No,North,No,No,Yes,2017
25000,Middle Badda, Badda, Dhaka,Apartment,3,3,1005,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2018
30000,Sector 4, Uttara, Dhaka,Apartment,3,2,1600,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2017
15000,Block F, Bashundhara R/A, Dhaka,Apartment,3,3,1250,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
26000,Block F, Bashundhara R/A, Dhaka,Apartment,3,3,1500,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2017
28000,Block F, Bashundhara R/A, Dhaka,Apartment,3,3,1445,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2018
14000,Middle Paikpara, Mirpur, Dhaka,Apartment,3,2,1030,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
18000,Block E, Lalmatia, Dhaka,Apartment,2,2,1000,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
20000,Middle Badda, Badda, Dhaka,Apartment,3,3,1150,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
30000,Green Road, Kathalbagan, Dhaka,Apartment,3,3,1350,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2016
11200,South Azampur, Dakshin Khan, Dhaka,Room,1,1,500,No,Yes,Yes,No,West,No,No,Yes,2017
21000,Block C, Khilgaon, Dhaka,Apartment,2,2,1000,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2018
40000,Khilji Road, Mohammadpur, Dhaka,Apartment,3,3,2200,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2018
25000,Block F, Bashundhara R/A, Dhaka,Apartment,3,4,1550,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2017
13000,Nayatola, Maghbazar, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
10500,Block F, Banasree, Dhaka,Apartment,1,1,800,No,Yes,Yes,No,North,No,No,Yes,2016
8500,Vatara, Badda, Dhaka,Apartment,2,2,900,No,Yes,No,No,South,No,No,Yes,2016
24000,Nurer Chala, Badda, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2018
13500,Vatara, Badda, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
22000,Middle Badda, Badda, Dhaka,Apartment,3,2,800,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2018
20000,Nayatola, Maghbazar, Dhaka,Apartment,3,2,1080,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
17500,Vatara, Badda, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
17000,Block F, Banasree, Dhaka,Apartment,3,2,1000,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
17000,Sector 14, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
35000,Block F, Lalmatia, Dhaka,Apartment,3,3,1660,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2018
10500,Section 6, Mirpur, Dhaka,Apartment,2,2,650,No,Yes,Yes,No,South,No,No,Yes,2018
7000,North Kafrul Rd, Kafrul, Dhaka,Apartment,2,1,550,No,Yes,No,No,South,No,No,No,2016
26000,Kazi Nazrul Islam Road, Lalmatia, Dhaka,Apartment,3,3,1125,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2017
9000,Katashur, Mohammadpur, Dhaka,Room,1,1,400,No,No,No,No,North,No,No,No,2018
22000,Block F, Bashundhara R/A, Dhaka,Apartment,3,4,1550,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2016
9500,Section 6, Mirpur, Dhaka,Apartment,2,1,600,No,No,Yes,No,North,No,No,Yes,2016
40000,Sector 4, Uttara, Dhaka,Apartment,3,4,1950,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2017
22000,Section 6, Mirpur, Dhaka,Apartment,3,3,1400,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2018
20000,Sector 4, Uttara, Dhaka,Apartment,3,3,1500,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
40000,Sector 4, Uttara, Dhaka,Apartment,3,4,2030,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2017
40000,Sector 4, Uttara, Dhaka,Apartment,3,4,2030,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2018
16000,Block E, Lalmatia, Dhaka,Apartment,2,2,1000,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
18000,Section 6, Mirpur, Dhaka,Apartment,3,3,1300,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
32000,Green Road, Kathalbagan, Dhaka,Apartment,3,3,1400,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2018
35000,Block F, Bashundhara R/A, Dhaka,Apartment,3,4,1830,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2017
22000,South Azampur, Dakshin Khan, Dhaka,Apartment,4,3,1700,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2017
14500,Sector 14, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
16500,Sector 14, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
17000,Section 12, Mirpur, Dhaka,Apartment,2,2,1000,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
35000,Central Road, Hatirpool, Dhaka,Apartment,3,3,1500,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2016
22000,East Kafrul Road, Kafrul, Dhaka,Apartment,3,3,1250,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2016
32000,Central Road, Hatirpool, Dhaka,Apartment,3,3,1350,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2018
38000,New Elephant Road, New Market, Dhaka,Apartment,3,3,1400,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2017
25000,Section 6, Mirpur, Dhaka,Apartment,3,4,1460,Yes,Yes,Yes,Yes,West,No,Yes,Yes,2017
7000,North Kafrul Rd, Kafrul, Dhaka,Room,2,1,500,No,No,No,No,North,No,No,No,2018
11500,Madhya Ajampur, Dakshin Khan, Dhaka,Apartment,3,2,1100,No,Yes,Yes,No,South,No,No,Yes,2018
10500,Madhya Ajampur, Dakshin Khan, Dhaka,Apartment,2,1,900,No,Yes,Yes,No,West,No,No,Yes,2016
17000,Block C, Khilgaon, Dhaka,Apartment,2,2,850,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
11000,Block C, Khilgaon, Dhaka,Apartment,2,1,700,No,Yes,Yes,No,South,No,No,Yes,2017
40000,Block J, Baridhara, Dhaka,Apartment,3,3,1900,Yes,Yes,Yes,Yes,South,No,Yes,Yes,2018
22000,Chowdhuripara, Khilgaon, Dhaka,Apartment,2,2,1050,Yes,Yes,Yes,Yes,North,No,Yes,Yes,2017
17000,Sector 14, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
18000,Section 6, Mirpur, Dhaka,Apartment,3,3,1250,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
8000,West Jatrabari, Jatra Bari, Dhaka,Apartment,2,1,702,No,Yes,No,No,South,No,No,Yes,2018
8000,Section 6, Mirpur, Dhaka,Apartment,1,1,550,No,No,No,No,North,No,No,No,2017
16000,Sector 14, Uttara, Dhaka,Apartment,2,2,1050,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
9000,West Jatrabari, Jatra Bari, Dhaka,Apartment,2,1,700,No,Yes,No,No,South,No,No,Yes,2016
14000,South Kafrul Road, Kafrul, Dhaka,Apartment,3,2,1000,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
16000,North Kafrul Rd, Kafrul, Dhaka,Apartment,3,2,1050,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
50000,Block J, Baridhara, Dhaka,Apartment,3,4,1875,Yes,Yes,Yes,Yes,South,Yes,Yes,Yes,2017
